customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
0096-FCPUF,30,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,Male,0,No,No,Yes,DSL,Yes,No,No,No,No,Yes,No
0668-OGMHD,21,No,Month-to-month,No,Electronic check,28.5,629.35,Female,0,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,No
5552-ZNFSJ,1,Yes,Month-to-month,No,Electronic check,45.3,45.3,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
2223-KAGMX,15,Yes,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
6507-ZJSUR,23,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,Male,1,Yes,No,No,Fiber optic,No,No,No,No,Yes,Yes,No
9408-HRXRK,45,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
5593-SUAOO,24,Yes,One year,No,Bank transfer (automatic),83.15,2033.05,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No
7321-PKUYW,11,Yes,Month-to-month,No,Electronic check,90.15,987.95,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes
2833-SLKDQ,1,Yes,Month-to-month,No,Mailed check,45.05,45.05,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
6766-HFKLA,56,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No
7595-EUIVN,1,Yes,Month-to-month,No,Electronic check,75.8,75.8,Female,0,No,No,No,Fiber optic,No,Yes,No,No,No,No,Yes
7617-EYGLW,1,Yes,Month-to-month,No,Electronic check,19.45,19.45,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2026-TGDHM,7,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,Female,0,No,No,No,Fiber optic,No,No,No,No,No,Yes,Yes
9220-ZNKJI,55,Yes,Two year,No,Credit card (automatic),88.8,4805.3,Female,1,Yes,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,No
4030-VPZBD,2,No,Month-to-month,Yes,Electronic check,30.9,59.05,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No,Yes
2226-ICFDO,72,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,Female,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No
0723-VSOBE,45,No,One year,No,Electronic check,34.2,1596.6,Female,1,No,No,No phone service,DSL,No,No,No,No,No,Yes,No
5529-GIBVH,47,Yes,Two year,No,Mailed check,20.15,1046.2,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4187-CINZD,46,Yes,One year,No,Credit card (automatic),95.25,4424.2,Female,1,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
9992-UJOEL,2,Yes,Month-to-month,Yes,Mailed check,50.3,92.75,Male,0,No,No,No,DSL,No,Yes,No,No,No,No,No
4741-WWJQZ,2,Yes,Month-to-month,Yes,Electronic check,80.15,194.55,Female,0,Yes,No,No,Fiber optic,Yes,No,No,Yes,No,No,No
6625-UTXEW,12,Yes,Month-to-month,Yes,Electronic check,51.25,612.1,Female,0,Yes,No,No,DSL,No,Yes,No,No,No,No,No
6818-WOBHJ,68,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes
6244-BESBM,69,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,Male,0,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,No
1004-NOZNR,56,Yes,One year,No,Credit card (automatic),94.8,5264.3,Male,1,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No
1251-STYSZ,4,Yes,Month-to-month,Yes,Electronic check,80.25,303.7,Female,1,No,No,Yes,Fiber optic,Yes,No,No,No,No,No,No
2612-PHGOX,64,Yes,Two year,Yes,Bank transfer (automatic),76.1,4818.8,Male,0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No
2408-TZMJL,59,Yes,One year,Yes,Electronic check,110.15,6448.05,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes
8480-PPONV,62,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
8780-IHCRN,63,Yes,Two year,No,Credit card (automatic),24.65,1574.5,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4598-ZADCK,53,No,One year,Yes,Electronic check,53.6,2879.2,Female,0,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No
1257-SXUXQ,5,Yes,Month-to-month,No,Mailed check,19.45,86.05,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9681-KYGYB,49,Yes,Month-to-month,Yes,Electronic check,88.2,4159.45,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No
7182-OVLBJ,62,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No
5095-ETBRJ,55,Yes,Two year,No,Mailed check,56.8,3112.05,Female,0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,No
7005-CYUIL,71,Yes,Two year,Yes,Electronic check,99.4,7168.25,Female,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
4821-WQOYN,72,Yes,Two year,Yes,Credit card (automatic),20.1,1326.25,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4730-AWNAU,36,No,One year,No,Credit card (automatic),60.7,2234.55,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No
3452-FLHYD,25,Yes,One year,Yes,Bank transfer (automatic),20.95,495.15,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2388-LAESQ,72,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
9531-NSBMR,36,Yes,One year,Yes,Bank transfer (automatic),19.25,679.8,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6260-ONULR,1,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,Male,0,No,No,No,DSL,No,No,No,No,Yes,Yes,No
4389-UEFCZ,72,Yes,Two year,Yes,Electronic check,105.5,7544,Female,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
8711-LOBKY,59,Yes,Two year,No,Mailed check,19.85,1188.25,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9134-CEQMF,7,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Male,1,Yes,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes
8985-OOPOS,1,Yes,One year,No,Credit card (automatic),74.1,74.1,Female,0,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No
8800-ZKRFW,30,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
2616-FLVQC,64,Yes,Two year,No,Mailed check,19.55,1240.15,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9968-FFVVH,63,Yes,One year,No,Bank transfer (automatic),68.8,4111.35,Male,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No
3108-PCCGG,72,Yes,Two year,No,Credit card (automatic),84.45,5899.85,Male,1,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No
7993-PYKOF,8,Yes,Month-to-month,No,Electronic check,75,632.95,Male,0,Yes,No,No,Fiber optic,Yes,No,No,No,No,No,Yes
8390-FESFV,62,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
3022-BEXHZ,67,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
5027-XWQHA,6,Yes,Month-to-month,No,Electronic check,44.75,270.95,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
6248-TKCQV,70,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,Female,0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No
6729-GDNGC,20,Yes,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,No,No
6198-ZFIOJ,5,Yes,Month-to-month,No,Electronic check,75.6,402.5,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
5989-OMNJE,24,No,One year,No,Electronic check,57.6,1367.75,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No
4566-QVRRW,11,Yes,Month-to-month,Yes,Electronic check,44.05,483.7,Female,0,Yes,No,No,DSL,No,No,No,No,No,No,Yes
1291-CUOCY,72,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
9795-SHUHB,66,Yes,Two year,Yes,Credit card (automatic),58.2,3810.8,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No
3230-IUALN,45,Yes,Two year,Yes,Mailed check,81,3533.6,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No
0042-RLHYP,69,Yes,Two year,No,Bank transfer (automatic),19.7,1396.9,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8519-IMDHU,15,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes
4945-RVMTE,28,Yes,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,Female,0,No,No,No,DSL,No,No,Yes,No,Yes,No,No
0201-OAMXR,70,Yes,One year,No,Credit card (automatic),115.55,8127.6,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1866-NXPSP,36,Yes,One year,Yes,Mailed check,75.55,2680.15,Female,0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No
3372-KWFBM,16,Yes,Month-to-month,Yes,Electronic check,86.6,1281,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
7831-QGOXH,18,Yes,Month-to-month,Yes,Electronic check,85.2,1553.9,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
6393-WRYZE,34,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
3941-XTSKM,42,No,One year,Yes,Credit card (automatic),45.1,2049.05,Male,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,No
1661-CZBAU,48,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,Male,0,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,No
6599-RCLCJ,47,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes
9831-BPFRI,39,Yes,One year,Yes,Electronic check,89.55,3474.45,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes
5158-RIVOP,11,Yes,Two year,No,Credit card (automatic),20.9,202.3,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9788-YTFGE,7,Yes,Month-to-month,Yes,Mailed check,19.95,147.5,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9277-JOOMO,3,Yes,Month-to-month,No,Mailed check,24.6,86.35,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1907-YLNYW,8,Yes,Month-to-month,Yes,Electronic check,66.7,579,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,Yes,No
1725-MIMXW,1,Yes,Month-to-month,Yes,Mailed check,19.45,19.45,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
8947-YRTDV,32,Yes,One year,No,Mailed check,94.8,3131.55,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
3161-ONRWK,60,Yes,One year,Yes,Bank transfer (automatic),65.85,3928.3,Male,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No
0114-RSRRW,10,Yes,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4565-NLZBV,71,Yes,Two year,Yes,Bank transfer (automatic),24.65,1710.15,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0031-PVLZI,4,Yes,Month-to-month,No,Mailed check,20.35,76.35,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
7206-GZCDC,1,Yes,Month-to-month,Yes,Electronic check,69.25,69.25,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
6682-VCIXC,43,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,No
4791-QRGMF,59,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6475-VHUIZ,23,Yes,Month-to-month,No,Electronic check,54.25,1221.55,Female,0,Yes,No,No,DSL,No,No,Yes,Yes,No,No,No
3910-MRQOY,72,Yes,Two year,No,Bank transfer (automatic),19.4,1496.45,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0661-WCQNQ,22,Yes,One year,Yes,Credit card (automatic),56.25,1292.2,Male,0,Yes,No,No,DSL,Yes,No,No,Yes,No,No,No
7537-RBWEA,1,No,Month-to-month,Yes,Mailed check,25.15,25.15,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No,No
4656-CAURT,69,Yes,Two year,No,Bank transfer (automatic),23.95,1713.1,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0121-SNYRK,50,No,One year,Yes,Mailed check,35.4,1748.9,Male,0,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,No
1768-ZAIFU,1,No,Month-to-month,Yes,Electronic check,25.2,25.2,Female,1,No,No,No phone service,DSL,No,No,No,No,No,No,Yes
4671-LXRDQ,2,Yes,Month-to-month,Yes,Mailed check,45,96.45,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
3733-LSYCE,15,Yes,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,Female,0,Yes,No,No,Fiber optic,No,Yes,No,No,No,No,No
6265-FRMTQ,31,Yes,Two year,No,Bank transfer (automatic),20.4,609.1,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1934-SJVJK,1,Yes,Month-to-month,No,Mailed check,20.15,20.15,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
3838-OZURD,66,Yes,Month-to-month,Yes,Credit card (automatic),105,7133.25,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
1371-DWPAZ,0,No,Two year,No,Credit card (automatic),56.05,56.05,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No
9269-CQOOL,3,Yes,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Male,0,No,Yes,No,DSL,No,No,No,No,Yes,No,Yes
2017-CCBLH,8,Yes,Two year,No,Mailed check,20,141.6,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7690-KPNCU,64,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,No
0536-BGFMZ,28,Yes,Month-to-month,No,Mailed check,20.5,563.05,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2293-IJWPS,57,Yes,One year,Yes,Credit card (automatic),100.75,5985,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
2845-HSJCY,14,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes
5469-NUJUR,19,Yes,Two year,Yes,Mailed check,19.95,373.5,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1184-PJVDB,10,Yes,Month-to-month,Yes,Electronic check,79.95,857.2,Male,0,Yes,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
2625-TRCZQ,51,No,Month-to-month,Yes,Electronic check,49.65,2553.35,Female,0,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No
4102-HLENU,67,Yes,Two year,No,Mailed check,65.65,4322.85,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No
7266-GSSJX,11,Yes,Month-to-month,Yes,Electronic check,20.45,250.8,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7722-VJRQD,72,No,Two year,No,Bank transfer (automatic),60.95,4549.05,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No
7073-QETQY,66,Yes,One year,Yes,Electronic check,20.35,1359.5,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9415-DPEWS,18,Yes,Month-to-month,Yes,Electronic check,88.35,1639.3,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes
5624-RYAMH,9,Yes,Month-to-month,Yes,Electronic check,19.5,178.85,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0196-JTUQI,9,Yes,Month-to-month,Yes,Credit card (automatic),75.2,633.85,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
7130-YXBRO,48,Yes,Month-to-month,Yes,Bank transfer (automatic),111.45,5315.1,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
9272-LSVYH,10,Yes,Month-to-month,No,Mailed check,70.15,735.5,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
7943-RQCHR,9,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
3793-MMFUH,13,Yes,Month-to-month,Yes,Electronic check,95.05,1290,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
3249-ZPQRG,4,Yes,Month-to-month,No,Electronic check,78.45,330.05,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Yes
2568-BRGYX,4,Yes,Month-to-month,Yes,Electronic check,70.2,237.95,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
3084-DOWLE,72,Yes,Two year,No,Bank transfer (automatic),92,6474.4,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
1084-MNSMJ,51,Yes,Two year,No,Credit card (automatic),85.5,4421.95,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
7721-JXEAW,59,No,Month-to-month,Yes,Bank transfer (automatic),41.05,2452.7,Male,0,Yes,No,No phone service,DSL,No,Yes,No,No,No,Yes,Yes
7249-WBIYX,10,Yes,Month-to-month,Yes,Electronic check,85.6,813.85,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
4238-HFHSN,61,Yes,Month-to-month,Yes,Electronic check,82.15,4904.85,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No,No
6250-CGGUN,54,Yes,One year,No,Electronic check,84.4,4484.05,Male,0,No,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
5478-JJVZK,33,Yes,Month-to-month,Yes,Mailed check,60.9,2033.85,Female,0,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No
7596-IIWYC,27,Yes,Two year,Yes,Bank transfer (automatic),20.25,538.2,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6567-HOOPW,1,Yes,Month-to-month,Yes,Electronic check,79.2,79.2,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
9793-WECQC,23,Yes,Month-to-month,No,Mailed check,95.3,2192.9,Male,0,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,No
4291-HPAXL,1,Yes,Month-to-month,No,Mailed check,19.85,19.85,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8999-YPYBV,45,Yes,Two year,Yes,Mailed check,84.35,3858.05,Male,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
1839-FBNFR,39,Yes,Two year,Yes,Bank transfer (automatic),19.85,854.8,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3164-AALRN,5,Yes,One year,Yes,Mailed check,70,347.4,Male,0,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Yes
3071-MVJCD,72,Yes,Two year,No,Bank transfer (automatic),82.3,5815.15,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No
1697-BCSHV,58,Yes,Month-to-month,Yes,Bank transfer (automatic),66.8,3970.4,Female,0,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No
0562-KBDVM,70,No,Two year,Yes,Bank transfer (automatic),44.6,3058.15,Female,0,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No
1131-SUEKT,61,Yes,One year,Yes,Bank transfer (automatic),98.45,6145.2,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
3717-OEAUQ,2,Yes,Month-to-month,No,Mailed check,70.7,129.2,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
4538-WNTMJ,46,Yes,One year,No,Mailed check,24.95,1165.9,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3334-CTHOL,1,Yes,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,Female,0,No,No,Yes,DSL,No,No,No,No,No,No,Yes
4704-ERYFC,22,Yes,Month-to-month,Yes,Electronic check,69.25,1554,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No,Yes
9432-RUVSL,48,Yes,Two year,Yes,Credit card (automatic),102.5,4904.25,Female,0,No,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
8060-HIWJJ,64,Yes,Two year,No,Credit card (automatic),86.55,5632.55,Male,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
7684-XSZIY,72,Yes,Two year,No,Bank transfer (automatic),24.3,1643.25,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9089-UOWJG,12,Yes,Month-to-month,Yes,Credit card (automatic),58.35,740.55,Female,0,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,No
8621-MNIHH,34,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,Female,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
8039-ACLPL,72,Yes,Two year,No,Credit card (automatic),68.75,4888.2,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No
9885-AIBVB,29,Yes,Month-to-month,Yes,Electronic check,85.8,2440.25,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,No
1934-MKPXS,33,Yes,One year,No,Credit card (automatic),20.1,620.55,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2592-YKDIF,1,Yes,Month-to-month,No,Mailed check,20.35,20.35,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
